本	O
品	O
的	O
不	O
良	O
反	O
应	O
。	O
 	O
 	O
吉	O
林	O
省	O
华	O
侨	O
药	O
业	O
集	O
团	O
有	O
限	O
公	O
司	O
 	O
 	O
吉	O
林	O
省	O
华	O
侨	O
药	O
业	O
集	O
团	O
有	O
限	O
公	O
司	O
 	O
 	O
具	O
有	O
促	O
进	O
造	B-DRUG_EFFICACY
血	E-DRUG_EFFICACY
和	O
止	B-DRUG_EFFICACY
血	E-DRUG_EFFICACY
作	O
用	O
。	O
本	O
品	O
能	O
促	O
进	O
环	O
磷	O
酰	O
胺	O
所	O
致	O
白	O
细	O
胞	O
总	O
数	O
下	O
降	O
的	O
恢	O
复	O
，	O
提	O
高	O
失	O
血	O
小	O
鼠	O
的	O
血	O
红	O
蛋	O
白	O
含	O
量	O
，	O
缩	O
短	O
小	O
鼠	O
出	O
血	O
时	O
间	O
和	O
血	O
浆	O
复	O
钙	O
时	O
间	O
。	O
 	O
具	O
有	O
雌	O
激	O
素	O
样	O
作	O
用	O
。	O
本	O
品	O
可	O
增	O
加	O
雌	O
鼠	O
子	O
宫	O
重	O
量	O
，	O
增	O
高	O
大	O
鼠	O
子	O
宫	O
指	O
数	O
和	O
雌	O
二	O
醇	O
含	O
量	O
，	O
动	O
物	O
出	O
现	O
动	O
情	O
期	O
的	O
比	O
率	O
增	O
多	O
。	O
 	O
具	O
有	O
保	B-DRUG_EFFICACY
肝	E-DRUG_EFFICACY
作	O
用	O
。	O
本	O
品	O
可	O
拮	O
抗	O
D	O
-	O
氨	O
基	O
半	O
乳	O
糖	O
所	O
致	O
的	O
急	O
性	O
肝	O
损	O
伤	O
大	O
鼠	O
谷	O
丙	O
转	O
氨	O
酶	O
和	O
谷	O
草	O
转	O
氨	O
酶	O
值	O
的	O
升	O
高	O
；	O
增	O
加	O
四	O
氯	O
化	O
碳	O
所	O
致	O
慢	O
性	O
肝	O
损	O
害	O
大	O
鼠	O
的	O
总	O
蛋	O
白	O
和	O
白	O
蛋	O
白	O
含	O
量	O
。	O
 	O
具	O
有	O
增	O
强	O
免	O
疫	O
作	O
用	O
。	O
本	O
品	O
能	O
提	O
高	O
正	O
常	O
小	O
鼠	O
对	O
血	O
中	O
碳	O
粒	O
的	O
清	O
除	O
速	O
度	O
和	O
抗	O
体	O
形	O
成	O
细	O
胞	O
的	O
量	O
，	O
促	O
进	O
B	O
细	O
胞	O
受	O
抗	O
原	O
刺	O
激	O
后	O
的	O
分	O
裂	O
增	O
殖	O
，	O
增	O
加	O
幼	O
鼠	O
胸	O
腺	O
指	O
数	O
；	O
增	O
强	O
小	O
鼠	O
腹	O
腔	O
巨	O
噬	O
细	O
胞	O
吞	O
噬	O
鸡	O
红	O
细	O
胞	O
的	O
能	O
力	O
。	O
 	O
具	O
有	O
抗	B-DRUG_EFFICACY
炎	E-DRUG_EFFICACY
作	O
用	O
。	O
本	O
品	O
能	O
抑	O
制	O
巴	O
豆	O
油	O
所	O
致	O
小	O
鼠	O
耳	O
廓	O
肿	O
胀	O
，	O
抑	O
制	O
角	O
叉	O
菜	O
胶	O
所	O
致	O
的	O
大	O
鼠	O
足	O
肿	O
胀	O
及	O
大	O
鼠	O
棉	O
球	O
肉	O
芽	O
肿	O
的	O
形	O
成	O
，	O
也	O
能	O
抑	O
制	O
羧	O
甲	O
基	O
纤	O
维	O
素	O
所	O
致	O
腹	O
腔	O
渗	O
出	O
液	O
中	O
白	O
细	O
胞	O
总	O
数	O
的	O
增	O
多	O
。	O
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
 	O
 	O
孕	B-PERSON_GROUP
妇	E-PERSON_GROUP
禁	O
用	O
。	O
 	O
 	O
口	O
服	O
。	O
一	O
次	O
9	O
克	O
，	O
一	O
日	O
1	O
次	O
；	O
或	O
将	O
药	O
丸	O
加	O
适	O
量	O
开	O
水	O
溶	O
后	O
服	O
。	O
 	O
 	O
补	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
养	I-DRUG_EFFICACY
血	E-DRUG_EFFICACY
、	O
调	B-DRUG_EFFICACY
经	I-DRUG_EFFICACY
止	I-DRUG_EFFICACY
带	E-DRUG_EFFICACY
，	O
用	O
于	O
月	O
经	O
不	O
调	O
、	O
经	B-SYMPTOM
期	I-SYMPTOM
腹	I-SYMPTOM
痛	E-SYMPTOM
 	O
 	O
如	O
果	O
服	O
用	O
任	O
何	O
其	O
他	O
药	O
品	O
请	O
告	O
知	O
医	O
师	O
或	O
药	O
师	O
，	O
包	O
括	O
任	O
何	O
从	O
药	O
房	O
、	O
超	O
市	O
或	O
保	O
健	O
品	O
商	O
店	O
购	O
买	O
的	O
非	O
处	O
方	O
药	O
品	O
。	O
 	O
本	O
药	O
内	O
所	O
含	O
人	B-DRUG_INGREDIENT
参	E-DRUG_INGREDIENT
、	O
白	B-DRUG_INGREDIENT
芍	E-DRUG_INGREDIENT
，	O
反	B-DRUG_INGREDIENT
藜	I-DRUG_INGREDIENT
芦	E-DRUG_INGREDIENT
，	O
忌	O
与	O
含	B-DRUG_INGREDIENT
藜	I-DRUG_INGREDIENT
芦	E-DRUG_INGREDIENT
的	O
药	O
物	O
同	O
用	O
。	O
 	O
本	O
药	O
内	O
所	O
含	O
甘	B-DRUG_INGREDIENT
草	E-DRUG_INGREDIENT
，	O
反	B-DRUG_INGREDIENT
甘	I-DRUG_INGREDIENT
遂	E-DRUG_INGREDIENT
、	O
大	B-DRUG_INGREDIENT
戟	E-DRUG_INGREDIENT
、	O
海	O
藻	O
、	O
芫	B-DRUG_INGREDIENT
花	E-DRUG_INGREDIENT
，	O
忌	O
与	O
含	B-DRUG_INGREDIENT
甘	I-DRUG_INGREDIENT
遂	E-DRUG_INGREDIENT
、	O
大	B-DRUG_INGREDIENT
戟	E-DRUG_INGREDIENT
、	O
海	B-DRUG_INGREDIENT
藻	E-DRUG_INGREDIENT
、	O
芫	O
花	O
的	O
药	O
物	O
同	O
用	O
。	O
服	O
药	O
期	O
间	O
避	O
免	O
与	O
生	B-FOOD_GROUP
冷	E-FOOD_GROUP
、	O
辛	B-FOOD_GROUP
辣	E-FOOD_GROUP
、	O
荤	B-FOOD_GROUP
腥	I-FOOD_GROUP
油	I-FOOD_GROUP
腻	E-FOOD_GROUP
、	O
不	O
易	O
消	O
化	O
食	O
品	O
同	O
用	O
，	O
戒	O
烟	O
酒	O
，	O
以	O
防	O
助	O
湿	O
化	O
热	O
，	O
加	O
重	O
病	O
情	O
。	O
服	O
药	O
期	O
间	O
不	O
宜	O
喝	O
茶	O
和	O
吃	O
萝	B-FOOD
卜	E-FOOD
，	O
不	O
宜	O
同	O
时	O
服	O
用	O
五	O
灵	O
脂	O
、	O
皂	B-DRUG_INGREDIENT
荚	E-DRUG_INGREDIENT
五	O
灵	O
脂	O
、	O
皂	O
荚	O
或	O
其	O
制	O
剂	O
。	O
医	O
师	O
和	O
药	O
师	O
可	O
能	O
对	O
服	O
用	O
同	O
仁	O
乌	B-DRUG
鸡	I-DRUG
白	I-DRUG
凤	I-DRUG
丸	E-DRUG
（	O
口	O
服	O
液	O
）	O
应	O
注	O
意	O
事	O
项	O
具	O
有	O
更	O
多	O
的	O
信	O
息	O
。	O
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
 	O

 	O
丸	B-DRUG_DOSAGE
剂	E-DRUG_DOSAGE
(	O
大	O
蜜	O
丸	O
)	O
 	O
 	O
9	O
g	O
*	O
1	O
0	O
丸	O
 	O
 	O
理	O
气	O
补	O
血	O
，	O
暖	O
宫	O
调	O
经	O
。	O
用	O
于	O
血	O
虚	O
气	O
滞	O
，	O
下	O
焦	O
虚	O
寒	O
所	O
致	O
的	O
月	B-SYMPTOM
经	I-SYMPTOM
不	I-SYMPTOM
调	E-SYMPTOM
、	O
痛	O
经	O
，	O
见	O
行	B-SYMPTOM
经	I-SYMPTOM
后	I-SYMPTOM
错	E-SYMPTOM
、	O
经	B-SYMPTOM
量	I-SYMPTOM
少	E-SYMPTOM
、	O
有	B-SYMPTOM
血	I-SYMPTOM
块	E-SYMPTOM
、	O
小	B-SYMPTOM
腹	I-SYMPTOM
疼	I-SYMPTOM
痛	E-SYMPTOM
、	O
经	O
行	O
小	O
腹	O
冷	O
痛	O
喜	O
热	O
、	O
腰	B-SYMPTOM
膝	I-SYMPTOM
痠	I-SYMPTOM
痛	E-SYMPTOM
经	B-SYMPTOM
行	I-SYMPTOM
小	I-SYMPTOM
腹	I-SYMPTOM
冷	I-SYMPTOM
痛	I-SYMPTOM
喜	I-SYMPTOM
热	E-SYMPTOM
血	B-SYNDROME
虚	E-SYNDROME
气	B-SYNDROME
滞	E-SYNDROME
气	B-DRUG_TASTE
微	E-DRUG_TASTE
，	O
味	O
甘	O
而	O
后	O
苦	S-DRUG_TASTE
、	O
辛	S-DRUG_TASTE
。	O
 	O
 	O
药	O
品	O
包	O
装	O
用	O
P	O
T	O
P	O
铝	O
箔	O
-	O
药	O
用	O
P	O
V	O
C	O
硬	O
片	O
包	O
装	O
，	O
9	O
克	O
*	O
1	O
0	O
丸	O
。	O
 	O
 	O
药	O
品	O
包	O
装	O
用	O
P	O
T	O
P	O
铝	O
箔	O
-	O
药	O
用	O
P	O
V	O
C	O
硬	O
片	O
包	O
装	O
，	O
9	O
克	O
*	O
1	O
0	O
丸	O
。	O
 	O
 	O
药	O
品	O
包	O
装	O
用	O
P	O
T	O
P	O
铝	O
箔	O
-	O
药	O
用	O
P	O
V	O
C	O
硬	O
片	O
包	O
装	O
，	O
9	O
克	O
*	O
1	O
0	O
丸	O
。	O
 	O
 	O
尚	O
不	O
明	O
确	O
。	O
 	O
 	O
9	O
g	O
*	O
1	O
0	O
丸	O
 	O
 	O
理	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
补	I-DRUG_EFFICACY
血	E-DRUG_EFFICACY
，	O
暖	B-DRUG_EFFICACY
宫	I-DRUG_EFFICACY
调	I-DRUG_EFFICACY
经	E-DRUG_EFFICACY
。	O
用	O
于	O
血	O
虚	O
气	O
滞	O
，	O
下	B-SYNDROME
焦	I-SYNDROME
虚	I-SYNDROME
寒	E-SYNDROME
大	B-DRUG_DOSAGE
蜜	I-DRUG_DOSAGE
丸	E-DRUG_DOSAGE
；	O
气	O
微	O
，	O
味	O
甘	O
而	O
后	O
苦	O
、	O
辛	O
。	O
 	O
 	O
口	O
服	O
。	O
一	O
次	O
一	O
丸	O
，	O
，	O
一	O
日	O
2	O
～	O
3	O
次	O
。	O
 	O
 	O
用	O
于	O
血	O
虚	O
气	O
滞	O
、	O
下	O
焦	O
虚	O
寒	O
所	O
致	O
的	O
月	O
经	O
不	O
调	O
、	O
痛	O
经	O
 	O
 	O
天	O
津	O
中	O
新	O
药	O
业	O
集	O
团	O
股	O
份	O
有	O
限	O
公	O
司	O
达	O
仁	O
堂	O
制	O
药	O
厂	O
 	O
 	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
用	O
于	O
血	B-SYNDROME
虚	E-SYNDROME
气	B-SYNDROME
滞	E-SYNDROME
、	O
下	O
焦	O
虚	O
寒	O
所	O
致	O
的	O
月	O
经	O
不	O
调	O
、	O
痛	O
经	O
 	O
 	O
1	O
、	O
忌	O
生	O
冷	O
食	O
物	O
。	O
注	O
意	O
保	O
暧	O
。	O
 	O
2	O
、	O
感	O
冒	O
发	B-PERSON_GROUP
热	I-PERSON_GROUP
病	I-PERSON_GROUP
人	E-PERSON_GROUP
不	O
宜	O
服	O
用	O
。	O
 	O
3	O
、	O
有	O
高	O
血	O
压	O
、	O
心	O
脏	O
病	O
、	O
肝	O
病	O
、	O
糖	O
尿	O
病	O
、	O
肾	O
病	O
等	O
慢	O
性	O
病	O
严	O
重	O
者	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
 	O
4	O
、	O
平	O
素	O
月	O
经	O
正	O
常	O
，	O
突	O
然	O
出	O
现	O
月	O
经	O
过	O
少	O
，	O
或	O
经	O
期	O
错	O
后	O
，	O
或	O
阴	O
道	O
不	O
规	O
则	O
出	O
血	O
或	O
带	B-SYMPTOM
下	I-SYMPTOM
伴	I-SYMPTOM
阴	I-SYMPTOM
痒	E-SYMPTOM
，	O
或	O
赤	O
带	O
者	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
 	O
5	O
、	O
治	O
疗	O
痛	O
经	O
，	O
宜	O
在	O
经	O
前	O
3	O
～	O
5	O
天	O
开	O
始	O
服	O
药	O
，	O
连	O
服	O
1	O
周	O
。	O
如	O
有	O
生	O
育	O
要	O
求	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
 	O
6	O
、	O
服	O
药	O
后	O
痛	O
经	O
不	O
减	O
轻	O
，	O
或	O
重	O
度	O
痛	B-SYMPTOM
经	E-SYMPTOM
痛	B-SYMPTOM
经	E-SYMPTOM
 	O
尚	O
不	O
明	O
确	O
。	O
 	O
 	O
天	O
津	O
中	O
新	O
药	O
业	O
集	O
团	O
股	O
份	O
有	O
限	O
公	O
司	O
达	O
仁	O
堂	O
制	O
药	O
厂	O
 	O
 	O
本	O
品	O
为	O
深	O
褐	O
色	O
至	O
黑	O
色	O
的	O
大	O
蜜	O
丸	O
；	O
气	O
微	O
，	O
味	O
甘	O
而	O
后	O
苦	O
、	O
辛	O
。	O
 	O
 	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
尚	O
不	O
明	O
确	O
。	O
 	O
 	O
口	O
服	O
。	O
一	O
次	O
一	O
丸	O
，	O
，	O
一	O
日	O
2	O
～	O
3	O
次	O
。	O
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
医	O
保	O
目	O
录	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
 	O
 	O
尚	O
不	O
明	O
确	O
。	O
 	O
 	O
9	O
g	O
*	O
1	O
0	O
丸	O
 	O
 	O
1	O
、	O
忌	O
生	O
冷	O
食	O
物	O
。	O
注	O
意	O
保	O
暧	O
。	O
 	O
2	O
、	O
感	O
冒	O
发	O
热	O
病	O
人	O
不	O
宜	O
服	O
用	O
。	O
 	O
3	O
、	O
有	O
高	O
血	O
压	O
、	O
心	B-DISEASE_GROUP
脏	I-DISEASE_GROUP
病	E-DISEASE_GROUP
、	O
肝	O
病	O
、	O
糖	O
尿	O
病	O
、	O
肾	O
病	O
等	O
慢	O
性	O
病	O
严	O
重	O
者	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
 	O
4	O
、	O
平	O
素	O
月	O
经	O
正	O
常	O
，	O
突	O
然	O
出	O
现	O
月	O
经	O
过	O
少	O
，	O
或	O
经	O
期	O
错	O
后	O
，	O
或	O
阴	O
道	O
不	O
规	O
则	O
出	O
血	O
或	O
带	O
下	O
伴	O
阴	O
痒	O
，	O
或	O
赤	O
带	O
者	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
 	O
5	O
、	O
治	O
疗	O
痛	O
经	O
，	O
宜	O
在	O
经	O
前	O
3	O
～	O
5	O
天	O
开	O
始	O
服	O
药	O
，	O
连	O
服	O
1	O
周	O
。	O
如	O
有	O
生	O
育	O
要	O
求	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
 	O
6	O
、	O
服	O
药	O
后	O
痛	O
经	O
不	O
减	O
轻	O
，	O
或	O
重	O
度	O
痛	O
经	O
者	O
，	O
应	O
到	O
医	O
院	O
诊	O
治	O
。	O
 	O
7	O
、	O
治	O
疗	O
月	O
经	O
不	O
调	O
，	O
服	O
用	O
1	O
个	O
月	O
症	O
状	O
无	O
缓	O
解	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
 	O
8	O
、	O
对	O
本	O
品	O
过	O
敏	O
者	O
禁	O
用	O
，	O
过	O
敏	O
体	O
质	O
者	O
慎	O
用	O
。	O
 	O
9	O
、	O
本	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
。	O
 	O
1	O
0	O
、	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	O
童	O
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
 	O
1	O
1	O
、	O
如	O
正	O
在	O
使	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
1	O
2	O
、	O
不	O
可	O
直	O
接	O
整	O
丸	O
吞	O
服	O
，	O
建	O
议	O
嚼	O
服	O
或	O
掰	O
碎	O
后	O
吞	O
服	O
。	O
 	O
 	O
尚	O
不	O
明	O
确	O
。	O
 	O
 	O
丸	O
剂	O
(	O
大	O
蜜	O
丸	O
)	O
 	O
 	O
丸	O
剂	O
(	O
大	B-DRUG_DOSAGE
蜜	I-DRUG_DOSAGE
丸	E-DRUG_DOSAGE
)	O
 	O
 	O
1	O
、	O
忌	O
生	O
冷	O
食	O
物	O
。	O
注	O
意	O
保	O
暧	O
。	O
 	O
2	O
、	O
感	B-DISEASE
冒	E-DISEASE
发	O
热	O
病	O
人	O
不	O
宜	O
服	O
用	O
。	O
 	O
3	O
、	O
有	O
高	B-DISEASE
血	I-DISEASE
压	E-DISEASE
、	O
心	O
脏	O
病	O
、	O
肝	B-DISEASE_GROUP
病	E-DISEASE_GROUP
、	O
糖	B-DISEASE
尿	I-DISEASE
病	E-DISEASE
、	O
肾	B-DISEASE_GROUP
病	E-DISEASE_GROUP
等	O
慢	O
性	O
病	O
严	O
重	O
者	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
 	O
4	O
、	O
平	O
素	O
月	O
经	O
正	O
常	O
，	O
突	O
然	O
出	O
现	O
月	B-SYMPTOM
经	I-SYMPTOM
过	I-SYMPTOM
少	E-SYMPTOM
，	O
或	O
经	B-SYMPTOM
期	I-SYMPTOM
错	I-SYMPTOM
后	E-SYMPTOM
，	O
或	O
阴	B-SYMPTOM
道	I-SYMPTOM
不	I-SYMPTOM
规	I-SYMPTOM
则	I-SYMPTOM
出	I-SYMPTOM
血	E-SYMPTOM
或	O
带	O
下	O
伴	O
阴	O
痒	O
，	O
或	O
赤	B-SYMPTOM
带	E-SYMPTOM
者	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
 	O
5	O
、	O
治	O
疗	O
痛	O
经	O
，	O
宜	O
在	O
经	O
前	O
3	O
～	O
5	O
天	O
开	O
始	O
服	O
药	O
，	O
连	O
服	O
1	O
周	O
。	O
如	O
有	O
生	O
育	O
要	O
求	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
 	O
6	O
、	O
服	O
药	O
后	O
痛	O
经	O
不	O
减	O
轻	O
，	O
或	O
重	O
度	O
痛	O
经	O
者	O
，	O
应	O
到	O
医	O
院	O
诊	O
治	O
。	O
 	O
7	O
、	O
治	O
疗	O
月	O
经	O
不	O
调	O
，	O
服	O
用	O
1	O
个	O
月	O
症	O
状	O
无	O
缓	O
解	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
 	O
8	O
、	O
对	O
本	O
品	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
者	E-PERSON_GROUP
禁	O
用	O
，	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
体	I-PERSON_GROUP
质	I-PERSON_GROUP
者	E-PERSON_GROUP
慎	O
用	O
。	O
 	O
9	O
、	O
本	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
。	O
 	O
1	O
0	O
、	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	B-PERSON_GROUP
童	E-PERSON_GROUP
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
 	O
1	O
1	O
、	O
如	O
正	O
在	O
使	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
1	O
2	O
、	O
不	O
可	O
直	O
接	O
整	O
丸	O
吞	O
服	O
，	O
建	O
议	O
嚼	O
服	O
或	O
掰	O
碎	O
后	O
吞	O
服	O
。	O
 	O
 	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
口	O
服	O
。	O
一	O
次	O
一	O
丸	O
，	O
，	O
一	O
日	O
2	O
～	O
3	O
次	O
。	O
 	O
 	O
尚	O
不	O
明	O
确	O
。	O
 	O
 	O
用	O
于	O
血	O
虚	O
气	O
滞	O
、	O
下	O
焦	O
虚	O
寒	O
所	O
致	O
的	O
月	B-SYMPTOM
经	I-SYMPTOM
不	I-SYMPTOM
调	E-SYMPTOM
下	B-SYNDROME
焦	I-SYNDROME
虚	I-SYNDROME
寒	E-SYNDROME
所	O
致	O
的	O
月	O
经	O
不	O
调	O
、	O
痛	B-SYMPTOM
经	E-SYMPTOM
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
医	O
保	O
目	O
录	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
 	O
 	O
天	O
津	O
中	O
新	O
药	O
业	O
集	O
团	O
股	O
份	O
有	O
限	O
公	O
司	O
达	O
仁	O
堂	O
制	O
药	O
厂	O
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
医	O
保	O
目	O
录	O
（	O
甲	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
 	O

 	O
孕	B-PERSON_GROUP
妇	E-PERSON_GROUP
禁	O
用	O
。	O
 	O
 	O
口	O
服	O
，	O
一	O
次	O
4	O
片	O
，	O
一	O
日	O
3	O
次	O
。	O
 	O
 	O
尚	O
未	O
明	O
确	O
。	O
 	O
 	O
0	O
.	O
5	O
g	O
*	O
1	O
2	O
s	O
*	O
3	O
板	O
 	O
 	O
清	O
热	O
利	O
湿	O
，	O
和	O
血	O
通	O
络	O
，	O
调	B-DRUG_EFFICACY
经	I-DRUG_EFFICACY
止	I-DRUG_EFFICACY
带	E-DRUG_EFFICACY
。	O
用	O
于	O
湿	O
热	O
下	O
注	O
，	O
白	O
带	O
过	O
多	O
，	O
盆	B-DISEASE
腔	I-DISEASE
炎	E-DISEASE
湿	B-SYNDROME
热	I-SYNDROME
下	I-SYNDROME
注	E-SYNDROME
 	O
用	O
于	O
湿	O
热	O
下	O
注	O
所	O
致	O
白	B-SYMPTOM
带	I-SYMPTOM
异	I-SYMPTOM
常	E-SYMPTOM
，	O
盆	O
腔	O
炎	O
 	O
 	O
清	B-DRUG_EFFICACY
热	I-DRUG_EFFICACY
利	I-DRUG_EFFICACY
湿	E-DRUG_EFFICACY
，	O
和	B-DRUG_EFFICACY
血	I-DRUG_EFFICACY
通	I-DRUG_EFFICACY
络	E-DRUG_EFFICACY
超	B-PERSON_GROUP
剂	I-PERSON_GROUP
量	I-PERSON_GROUP
服	I-PERSON_GROUP
药	I-PERSON_GROUP
者	E-PERSON_GROUP
，	O
均	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
。	O
5	O
.	O
对	O
本	O
药	O
过	O
敏	O
者	O
禁	O
用	O
，	O
过	O
敏	O
体	O
质	O
者	O
慎	O
用	O
。	O
6	O
.	O
药	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
服	O
用	O
。	O
7	O
.	O
请	O
将	O
此	O
药	O
品	O
放	O
在	O
儿	O
童	O
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
8	O
.	O
如	O
正	O
在	O
服	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
西	O
安	O
大	O
唐	O
制	O
药	O
集	O
团	O
有	O
限	O
公	O
司	O
 	O
 	O
0	O
.	O
5	O
g	O
*	O
1	O
2	O
s	O
*	O
3	O
板	O
 	O
 	O
本	O
品	O
为	O
薄	O
膜	O
衣	O
片	O
，	O
除	O
去	O
薄	O
膜	O
衣	O
后	O
呈	O
深	B-DRUG_TASTE
黄	I-DRUG_TASTE
色	I-DRUG_TASTE
至	I-DRUG_TASTE
黄	I-DRUG_TASTE
褐	I-DRUG_TASTE
色	E-DRUG_TASTE
蒲	B-DRUG_INGREDIENT
公	I-DRUG_INGREDIENT
英	E-DRUG_INGREDIENT
、	O
鸡	B-DRUG_INGREDIENT
血	I-DRUG_INGREDIENT
藤	E-DRUG_INGREDIENT
、	O
益	B-DRUG_INGREDIENT
母	I-DRUG_INGREDIENT
草	E-DRUG_INGREDIENT
、	O
狗	B-DRUG_INGREDIENT
脊	E-DRUG_INGREDIENT
、	O
车	B-DRUG_INGREDIENT
前	I-DRUG_INGREDIENT
草	E-DRUG_INGREDIENT
、	O
赤	B-DRUG_INGREDIENT
芍	E-DRUG_INGREDIENT
、	O
川	B-DRUG_INGREDIENT
芎	E-DRUG_INGREDIENT
。	O
 	O
 	O
1	O
.	O
忌	O
食	O
辛	B-FOOD_GROUP
辣	E-FOOD_GROUP
、	O
少	O
进	O
油	B-FOOD_GROUP
腻	E-FOOD_GROUP
。	O
2	O
.	O
服	O
药	O
1	O
周	O
症	O
状	O
无	O
改	O
善	O
，	O
或	O
服	O
药	O
后	O
症	O
状	O
加	O
重	O
者	O
，	O
应	O
到	O
医	O
院	O
诊	O
治	O
。	O
3	O
.	O
带	O
下	O
明	O
显	O
异	O
常	O
，	O
或	O
伴	O
有	O
其	O
它	O
疾	O
病	O
者	O
，	O
应	O
去	O
医	O
院	O
诊	O
治	O
。	O
4	O
.	O
老	B-PERSON_GROUP
人	E-PERSON_GROUP
、	O
少	B-PERSON_GROUP
女	E-PERSON_GROUP
辛	B-FOOD_GROUP
辣	E-FOOD_GROUP
、	O
少	O
进	O
油	O
腻	O
。	O
2	O
.	O
服	O
药	O
1	O
周	O
症	O
状	O
无	O
改	O
善	O
，	O
或	O
服	O
药	O
后	O
症	O
状	O
加	O
重	O
者	O
，	O
应	O
到	O
医	O
院	O
诊	O
治	O
。	O
3	O
.	O
带	O
下	O
明	O
显	O
异	O
常	O
，	O
或	O
伴	O
有	O
其	O
它	O
疾	O
病	O
者	O
，	O
应	O
去	O
医	O
院	O
诊	O
治	O
。	O
4	O
.	O
老	O
人	O
、	O
少	O
女	O
、	O
或	O
长	O
期	O
服	O
药	O
、	O
超	O
剂	O
量	O
服	O
药	O
者	O
，	O
均	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
。	O
